langdist	conceptdist	word1	word2
0.8100	0.4241	es:DERU	hu:HEC
0.8100	0.4240	myv:PANTU	no:US
0.8100	0.4238	it:MUNTE	myv:PANTU
0.8100	0.4237	myv:PANTU	os:GUG
0.8100	0.4236	cv:TY	sjd:KANT
0.8100	0.4234	is:BJATL	tr:TA
0.8100	0.4231	bua:GATA	nio:TIKE
0.8100	0.4230	lt:KALNES	mns:NUR
0.8100	0.4227	cv:TY	nio:PERY
0.8100	0.4226	cy:MENID	mns:NUR
0.8100	0.4224	es:DERU	udm:KYRES
0.8100	0.4223	de:PERK	kv:KERES
0.8100	0.4222	kv:CUJ	tt:TAY
0.8100	0.4215	es:DERU	se:BARI
0.8100	0.4215	da:PJERW	sms:BARE
0.8100	0.4214	en:MAYNTIN	gld:GYREN
0.8100	0.4214	ckt:NHEGNE	mdf:PANTA
0.8100	0.4213	mns:NUR	os:GUG
0.8100	0.4211	is:BJATL	sel:MAKA
0.8100	0.4204	is:BJATL	kv:CUJ
0.8100	0.4204	fi:WYURI	hr:PRTU
0.8100	0.4204	el:BYNU	tt:TAY
0.8100	0.4200	ain:NYPYRI	el:BYNU
0.8100	0.4198	fr:MUTAN	uz:TOG
0.8100	0.4195	ckt:NHEGNE	lv:KALNS
0.8100	0.4192	bua:GATA	sel:MAKA
0.8100	0.4189	cv:KYPIPEG	os:GUG
0.8100	0.4187	cy:MENID	ykg:ANA
0.8100	0.4184	fa:KYH	kv:KERA
0.8100	0.4182	el:URUS	kca:REP
0.8100	0.4181	nio:TIKE	pt:MUTENE
0.8100	0.4181	it:MUNTE	yrk:GUJ
0.8100	0.4179	mhr:KYREK	xal:YLE
0.8100	0.4171	cv:TY	fi:WYURI
0.8100	0.4170	ja:JAMA	sjd:TERM
0.8100	0.4165	sms:KYUDES	xal:YLE
0.8100	0.4164	cv:TY	hr:PRTU
0.8100	0.4162	fa:TEPE	itl:NEJNE
0.8100	0.4161	en:MAYNTIN	tt:TAY
0.8100	0.4158	ckt:NHEGNE	kv:KERES
0.8100	0.4157	lt:KALNES	niv:YLEB
0.8100	0.4157	gld:GYREN	hu:HEC
0.8100	0.4154	ckt:NHEGNE	uz:TOG
0.8100	0.4149	mns:YR	tt:TAY
0.8100	0.4146	pt:MUTENE	tr:TA
0.8100	0.4145	itl:NEJNE	lt:KALNES
0.8100	0.4145	is:BJATL	mdf:PANTA
0.8100	0.4141	lv:KALNS	niv:PEL
0.8100	0.4136	lt:KALNES	myv:PANTU
0.8100	0.4133	es:MUNTE	myv:PANTU
0.8100	0.4132	hr:PRTU	niv:CIR
0.8100	0.4132	ain:NYPYRI	niv:PEL
0.8100	0.4131	pl:KYRA	vep:MEKI
0.8100	0.4131	mns:NUR	pt:MUTE
0.8100	0.4131	itl:NEJNE	ja:JAMA
0.8100	0.4129	el:URUS	mhr:KYREK
0.8100	0.4128	kk:TAY	ykg:ANA
0.8100	0.4128	el:BYNU	mdf:PANTA
0.8100	0.4128	ba:TAYDAR	kv:KERA
0.8100	0.4127	is:BETL	tt:TAY
0.8100	0.4125	da:PJERW	se:BARI
0.8100	0.4124	hr:PRTU	sms:BARE
0.8100	0.4124	gld:GYREN	lv:KALNS
0.8100	0.4123	myv:PANTU	niv:PEL
0.8100	0.4122	es:MUNTE	liv:MEK
0.8100	0.4122	da:PJERW	mns:YR
0.8100	0.4119	sk:HURA	yrk:GUJ
0.8100	0.4115	hi:PAHAR	ykg:ANA
0.8100	0.4115	gld:GYREN	os:GUG
0.8100	0.4113	kca:REP	ru:KURA
0.8100	0.4110	ba:TAYDAR	kca:REP
0.8100	0.4109	lt:KALNES	sms:BARE
0.8100	0.4108	lt:KALNES	mdf:PANTA
0.8100	0.4107	lv:KALNS	nio:TIKE
0.8100	0.4107	is:BJATL	yrk:GUJ
0.8100	0.4107	hr:PRTU	se:BARI
0.8100	0.4107	fr:MUTAN	mdf:PANTA
0.8100	0.4106	sjd:TERM	uz:TOG
0.8100	0.4104	el:BYNU	xal:YLE
0.8100	0.4104	ain:NYPYRI	mhr:KYREK
0.8100	0.4103	kk:TAY	pt:MUTE
0.8100	0.4097	sjd:KANT	sk:HURA
0.8100	0.4096	bua:GATA	en:MAYNTIN
0.8100	0.4095	da:PJERW	yrk:GUJ
0.8100	0.4093	en:MAYNTIN	ykg:ANA
0.8100	0.4092	sq:MAL	vep:MEKI
0.8100	0.4091	hr:PRTU	mns:SIP
0.8100	0.4091	hr:PRTU	kv:CUJ
0.8100	0.4091	da:PJERW	krl:BARA
0.8100	0.4089	niv:CIR	sms:BARE
0.8100	0.4089	niv:CIR	se:BARI
0.8100	0.4088	gld:GYREN	yrk:GUJ
0.8100	0.4086	en:MAYNTIN	nio:TIKE
0.8100	0.4083	gld:GYREN	hi:PAHAR
0.8100	0.4080	cv:KYPIPEG	pl:KYRA
0.8100	0.4077	ba:TAYDAR	ru:KURA
0.8100	0.4070	el:URUS	krl:BARA
0.8100	0.4066	ba:TAY_TIKLEM	sq:MAL
0.8100	0.4062	bua:GATA	krl:TYKY
0.8100	0.4059	kv:KERES	lv:KALNS
0.8100	0.4058	it:MUNTE	sjd:TERM
0.8100	0.4058	el:BYNU	kk:TAY
0.8100	0.4058	ab:ARIMCA	ce:LEM
0.8100	0.4056	cy:MENID	sjd:KANT
0.8100	0.4055	cv:KYPIPEG	niv:PEL
0.8100	0.4054	mhr:KYREK	sk:HURA
0.8100	0.4051	sv:BJEL	yrk:GUJ
0.8100	0.4045	hr:PRTU	yrk:GUJ
0.8100	0.4041	itl:NEJNE	no:BJEL
0.8100	0.4041	fi:WYURI	niv:CIR
0.8100	0.4040	fa:TEPE	sjd:TERM
0.8100	0.4038	is:BJATL	sjd:KANT
0.8100	0.4038	gld:GYREN	hy:SAR
0.8100	0.4038	el:BYNU	ykg:ANA
0.8100	0.4037	lv:KALNS	myv:PANTU
0.8100	0.4037	krl:MEKI	sq:MAL
0.8100	0.4036	es:DERU	krl:BARA
0.8100	0.4035	gld:GYREN	sjd:KANT
0.8100	0.4033	mdf:PANTA	niv:PEL
0.8100	0.4032	bua:GATA	es:MUNTANA
0.8100	0.4029	cy:MENID	hu:HEC
0.8100	0.4028	tr:TA	ykg:ANA
0.8100	0.4027	mdf:PANTA	uz:TOG
0.8100	0.4024	itl:NEJNE	kv:KERES
0.8100	0.4023	bua:GATA	it:MUNTANA
0.8100	0.4022	sel:MAKA	tr:TA
0.8100	0.4017	pt:MUTE	tt:TAY
0.8100	0.4015	ckt:NHEGNE	mns:NUR
0.8100	0.4014	liv:MEK	pl:KYRA
0.8100	0.4011	myv:PANTU	uz:TOG
0.8100	0.4010	fi:MEKI	sq:MAL
0.8100	0.4008	sk:HURA	tt:TAY
0.8100	0.4008	el:URUS	niv:CIR
0.8100	0.4007	da:PJERW	kv:KERA
0.8100	0.4006	hr:PRTU	krl:BARA
0.8100	0.4004	sk:HURA	ykg:ANA
0.8100	0.4003	et:MEKI	fa:KYH
0.8100	0.4000	niv:CIR	sjd:TERM
0.8100	0.3997	sk:HURA	udm:KYRES
0.8100	0.3996	fa:TEPE	mdf:PANTA
0.8100	0.3992	no:US	udm:KYRES
0.8100	0.3992	krl:BARA	niv:CIR
0.8100	0.3991	fa:TEPE	myv:PANTU
0.8100	0.3989	mhr:KYREK	niv:CIR
0.8100	0.3987	itl:NEJNE	sv:BJEL
0.8100	0.3983	niv:PEL	sq:MAL
0.8100	0.3983	hi:PAHAR	kv:KERA
0.8100	0.3983	fa:KYH	xal:YLE
0.8100	0.3983	es:DERU	fi:WYURI
0.8100	0.3982	es:MUNTANA	kk:TAY
0.8100	0.3978	pt:MUTE	sjd:TERM
0.8100	0.3977	ba:TAY	pt:MUTE
0.8100	0.3973	et:MEKI	sq:MAL
0.8100	0.3971	ab:AIKYRKYANCA	dar:TYPYRA
0.8100	0.3970	kk:TAY	sel:MAKA
0.8100	0.3969	fa:KYH	gld:GYREN
0.8100	0.3969	ckt:NHEGNE	lt:KALNES
0.8100	0.3966	liv:MEK	sq:MAL
0.8100	0.3963	niv:CIR	udm:KYRES
0.8100	0.3962	kk:TAY	sjd:KANT
0.8100	0.3959	hu:HEC	sk:HURA
0.8100	0.3954	ain:NYPYRI	pl:KYRA
0.8100	0.3949	cy:MENID	myv:PANTU
0.8100	0.3946	bua:GATA	fa:TEPE
0.8100	0.3945	gld:GYREN	ykg:ANA
0.8100	0.3944	fa:TEPE	mns:SIP
0.8100	0.3940	ru:KURA	yrk:GUJ
0.8100	0.3938	cv:KYPIPEG	sms:KYUDES
0.8100	0.3938	ckt:NHEGNE	liv:MEK
0.8100	0.3936	lv:KALNS	mns:NUR
0.8100	0.3934	ain:NYPYRI	gld:GYREN
0.8100	0.3933	cv:KYPIPEG	kv:KIR
0.8100	0.3931	es:DERU	yrk:GUJ
0.8100	0.3929	kv:KERES	sv:PERK
0.8100	0.3929	fa:TEPE	tr:TA
0.8100	0.3926	ba:TAY_TIKLEM	en:MAYNTIN
0.8100	0.3924	fr:MU	vep:MEKI
0.8100	0.3924	el:URUS	yrk:GUJ
0.8100	0.3923	liv:MEK	ru:KURA
0.8100	0.3918	fr:MUTAN	sjd:KANT
0.8100	0.3917	udm:KYRES	xal:YLE
0.8100	0.3917	pt:MUTENE	vep:MEKI
0.8100	0.3916	ckt:NHEGNE	en:MAYNTIN
0.8100	0.3915	lv:KALNS	mdf:PANTA
0.8100	0.3915	ba:PIK_KYL	lt:KALNES
0.8100	0.3913	lv:KALNS	xal:YLE
0.8100	0.3913	ba:TAYDAR	ykg:ANA
0.8100	0.3910	es:MUNTE	sms:KYUDES
0.8100	0.3908	kk:TAY	mns:YR
0.8100	0.3907	hr:PRTU	kk:TAY
0.8100	0.3907	ain:NYPYRI	ba:PIK_KYL
0.8100	0.3905	cy:MENID	mdf:PANTA
0.8100	0.3904	myv:PANTU	tt:TAY
0.8100	0.3901	fi:WYURI	sk:HURA
0.8100	0.3900	fr:MU	mns:NUR
0.8100	0.3896	kca:REP	sk:HURA
0.8100	0.3894	krl:MEKI	pt:MUTENE
0.8100	0.3893	fr:MU	krl:MEKI
0.8100	0.3887	es:MUNTANA	tt:TAY
0.8100	0.3887	da:PJERW	sjd:TERM
0.8100	0.3885	is:BJATL	myv:PANTU
0.8100	0.3883	fa:KYH	fi:MEKI
0.8100	0.3880	ckt:NHEGNE	os:GUG
0.8100	0.3873	nio:TIKE	pl:KYRA
0.8100	0.3873	hy:SAR	kca:REP
0.8100	0.3870	niv:CIR	pl:KYRA
0.8100	0.3868	da:PJERW	itl:NEJNE
0.8100	0.3867	it:MUNTE	sms:KYUDES
0.8100	0.3864	hr:PRTU	uz:TOG
0.8100	0.3860	ain:NYPYRI	udm:KYRES
0.8100	0.3855	fi:WYURI	hi:PAHAR
0.8100	0.3849	it:MUNTANA	kk:TAY
0.8100	0.3848	ain:NYPYRI	no:PERK
0.8100	0.3847	de:PERK	mns:SIP
0.8100	0.3847	ain:NYPYRI	da:PJERW
0.8100	0.3845	sq:MAL	xal:YLE
0.8100	0.3842	hy:SAR	mns:YR
0.8100	0.3840	se:BARI	sv:BJEL
0.8100	0.3838	fi:MEKI	pt:MUTENE
0.8100	0.3837	ab:ARIMCA	ddo:MALI
0.8100	0.3836	fa:KYH	vep:MEKI
0.8100	0.3835	ba:PIK_KYL	pl:KYRA
0.8100	0.3834	fr:MU	kv:CUJ
0.8100	0.3830	nio:TIKE	tr:TA
0.8100	0.3830	es:DERU	mns:YR
0.8100	0.3829	ba:TAY	sel:MAKA
0.8100	0.3828	lt:KALNES	nio:TIKE
0.8100	0.3827	gld:GYREN	sk:HURA
0.8100	0.3827	et:MEKI	pt:MUTENE
0.8100	0.3824	en:MAYNTIN	mdf:PANTA
0.8100	0.3819	kv:CUJ	no:US
0.8100	0.3815	ba:TAYDAR	el:URUS
0.8100	0.3814	el:BYNU	nio:PERY
0.8100	0.3811	ba:TAY_TIKLEM	is:BJATL
0.8100	0.3804	bua:YLA	mns:YR
0.8100	0.3800	gld:GYREN	pt:MUTENE
0.8100	0.3795	fa:TEPE	kk:TAY
0.8100	0.3793	cv:TY	el:BYNU
0.8100	0.3787	mns:SIP	sv:PERK
0.8100	0.3783	en:MAYNTIN	itl:NEJNE
0.8100	0.3775	fr:MUTAN	myv:PANTU
0.8100	0.3773	ba:TAYDAR	mhr:KYREK
0.8100	0.3771	lt:KALNES	xal:YLE
0.8100	0.3764	es:MUNTE	itl:NEJNE
0.8100	0.3763	no:BJEL	se:BARI
0.8100	0.3762	bua:YLA	sk:HURA
0.8100	0.3760	ckt:NHEGNE	es:MUNTANA
0.8100	0.3758	kv:CUJ	os:GUG
0.8100	0.3758	ain:NYPYRI	de:PERK
0.8100	0.3755	lt:KALNES	udm:KYRES
0.8100	0.3755	bua:YLA	sq:MAL
0.8100	0.3753	ba:PIK_KYL	sv:PERK
0.8100	0.3746	itl:NEJNE	mns:NUR
0.8100	0.3746	ckt:NHEGNE	ykg:ANA
0.8100	0.3745	sk:HURA	tr:TA
0.8100	0.3741	el:BYNU	sms:KYUDES
0.8100	0.3741	ckt:NHEGNE	it:MUNTANA
0.8100	0.3739	krl:TYKY	tr:TA
0.8100	0.3739	fr:MUTAN	kk:TAY
0.8100	0.3737	el:BYNU	myv:PANTU
0.8100	0.3735	nio:TIKE	ru:KURA
0.8100	0.3734	sms:BARE	sv:BJEL
0.8100	0.3734	niv:CIR	ru:KURA
0.8100	0.3734	hr:PRTU	tt:TAY
0.8100	0.3733	it:MUNTANA	tt:TAY
0.8100	0.3730	itl:NEJNE	ykg:ANA
0.8100	0.3728	ja:JAMA	vep:MEKI
0.8100	0.3727	bua:GATA	fr:MUTAN
0.8100	0.3723	it:MUNTANA	tr:TA
0.8100	0.3718	os:GUG	sms:KYUDES
0.8100	0.3716	es:MUNTANA	tr:TA
0.8100	0.3715	it:MUNTANA	itl:NEJNE
0.8100	0.3714	fr:MU	liv:MEK
0.8100	0.3712	ain:NYPYRI	hr:PRTU
0.8100	0.3709	pt:MUTE	sms:KYUDES
0.8100	0.3703	niv:CIR	sk:HURA
0.8100	0.3703	cv:KYPIPEG	udm:KYRES
0.8100	0.3701	ckt:NHEGNE	sjd:KANT
0.8100	0.3697	en:MAYNTIN	myv:PANTU
0.8100	0.3692	pt:MUTE	sel:MAKA
0.8100	0.3691	en:MAYNTIN	vep:MEKI
0.8100	0.3689	ja:JAMA	krl:MEKI
0.8100	0.3687	hr:PRTU	mdf:PANTA
0.8100	0.3686	is:BJATL	ja:JAMA
0.8100	0.3680	ckt:NHEGNE	cy:MENID
0.8100	0.3679	sjd:KANT	tr:TA
0.8100	0.3678	el:URUS	kv:KERES
0.8100	0.3678	ba:TAY	sk:HURA
0.8100	0.3670	hi:PAHAR	kca:REP
0.8100	0.3669	fi:MEKI	fr:MU
0.8100	0.3667	en:MAYNTIN	krl:MEKI
0.8100	0.3666	os:GUG	uz:TOG
0.8100	0.3665	mns:SIP	no:US
0.8100	0.3664	mns:YR	xal:YLE
0.8100	0.3664	kk:TAY	sk:HURA
0.8100	0.3664	ain:NYPYRI	sv:PERK
0.8100	0.3659	hy:LER	sjd:TERM
0.8100	0.3657	fi:WYURI	ru:KURA
0.8100	0.3656	en:MAYNTIN	fi:MEKI
0.8100	0.3654	ba:PIK_KYL	lv:KALNS
0.8100	0.3653	cy:MENID	sel:MAKA
0.8100	0.3652	fi:WYURI	hy:LER
0.8100	0.3652	fa:TEPE	uz:TOG
0.8100	0.3646	sel:MAKA	sk:HURA
0.8100	0.3642	gld:GYREN	itl:NEJNE
0.8100	0.3637	ba:PIK_KYL	no:PERK
0.8100	0.3628	gld:GYREN	niv:CIR
0.8100	0.3626	et:MEKI	fr:MU
0.8100	0.3624	ba:TAY	fa:TEPE
0.8100	0.3623	cy:MENID	gld:GYREN
0.8100	0.3622	hy:LER	nio:PERY
0.8100	0.3620	cy:MENID	itl:NEJNE
0.8100	0.3618	en:MAYNTIN	et:MEKI
0.8100	0.3608	mns:SIP	niv:PEL
0.8100	0.3608	ba:TAY	it:MUNTANA
0.8100	0.3607	cv:KYPIPEG	mhr:KYREK
0.8100	0.3606	es:MUNTE	ja:JAMA
0.8100	0.3606	ba:TAYDAR	udm:KYRES
0.8100	0.3604	hi:PAHAR	sjd:PASK
0.8100	0.3602	hi:PAHAR	mns:SIP
0.8100	0.3599	ckt:NHEGNE	gld:GYREN
0.8100	0.3586	nio:TIKE	tt:TAY
0.8100	0.3583	et:MEKI	sv:PERK
0.8100	0.3582	gld:GYREN	ru:KURA
0.8100	0.3580	hi:PAHAR	niv:PEL
0.8100	0.3578	bua:YLA	pl:KYRA
0.8100	0.3577	ja:JAMA	liv:MEK
0.8100	0.3576	fi:MEKI	ja:JAMA
0.8100	0.3574	bua:GATA	ykg:ANA
0.8100	0.3571	kk:TAY	mdf:PANTA
0.8100	0.3567	ba:TAYDAR	fi:WYURI
0.8100	0.3563	cy:MENID	ja:JAMA
0.8100	0.3557	ba:TAYDAR	sms:BARE
0.8100	0.3556	fa:TEPE	tt:TAY
0.8100	0.3554	it:MUNTE	ja:JAMA
0.8100	0.3553	fi:WYURI	gld:GYREN
0.8100	0.3550	no:US	yrk:GUJ
0.8100	0.3550	fr:MU	yrk:GUJ
0.8100	0.3550	de:PERK	et:MEKI
0.8100	0.3546	ba:PIK_KYL	de:PERK
0.8100	0.3544	bua:GATA	is:BJATL
